Date,Year,Quarter,UK Region,LAD Code,Local Authority,Resettlement Scheme,Persons
2016-07-01,2016,3,South East,E07000210,Mole Valley,Vulnerable Persons Resettlement Scheme,4
2016-07-01,2016,3,South East,E07000178,Oxford,Vulnerable Persons Resettlement Scheme,23
2016-07-01,2016,3,South East,E06000038,Reading,Vulnerable Persons Resettlement Scheme,18
2016-07-01,2016,3,South East,E07000211,Reigate and Banstead,Vulnerable Persons Resettlement Scheme,4
2016-07-01,2016,3,South East,E07000112,Shepway,Vulnerable Persons Resettlement Scheme,15
2016-07-01,2016,3,South East,E07000113,Swale,Vulnerable Persons Resettlement Scheme,5
2016-07-01,2016,3,South East,E07000116,Tunbridge Wells,Vulnerable Persons Resettlement Scheme,4
2016-07-01,2016,3,South East,E07000180,Vale of White Horse,Vulnerable Persons Resettlement Scheme,5
2016-07-01,2016,3,South East,E06000037,West Berkshire,Vulnerable Persons Resettlement Scheme,3
2016-07-01,2016,3,South East,E07000181,West Oxfordshire,Vulnerable Persons Resettlement Scheme,8
2016-07-01,2016,3,South East,E07000094,Winchester,Vulnerable Persons Resettlement Scheme,12
2016-07-01,2016,3,South East,E07000217,Woking,Vulnerable Persons Resettlement Scheme,9
2016-07-01,2016,3,South East,E06000041,Wokingham,Vulnerable Persons Resettlement Scheme,6
2016-07-01,2016,3,South West,E06000023,"Bristol, City of",Vulnerable Persons Resettlement Scheme,16
2016-07-01,2016,3,South West,E07000078,Cheltenham,Vulnerable Persons Resettlement Scheme,8
2016-07-01,2016,3,South West,E07000079,Cotswold,Vulnerable Persons Resettlement Scheme,4
2016-07-01,2016,3,South West,E07000040,East Devon,Vulnerable Persons Resettlement Scheme,6
2016-07-01,2016,3,South West,E07000041,Exeter,Vulnerable Persons Resettlement Scheme,4
2016-07-01,2016,3,South West,E07000187,Mendip,Vulnerable Persons Resettlement Scheme,1
2016-07-01,2016,3,South West,E06000026,Plymouth,Vulnerable Persons Resettlement Scheme,3
2016-07-01,2016,3,South West,E06000025,South Gloucestershire,Vulnerable Persons Resettlement Scheme,11
2016-07-01,2016,3,South West,E07000082,Stroud,Vulnerable Persons Resettlement Scheme,9
2016-07-01,2016,3,South West,E07000083,Tewkesbury,Vulnerable Persons Resettlement Scheme,5
2016-07-01,2016,3,South West,E06000027,Torbay,Vulnerable Persons Resettlement Scheme,10
2016-07-01,2016,3,South West,E06000054,Wiltshire,Vulnerable Persons Resettlement Scheme,6
2016-07-01,2016,3,Wales,W06000018,Caerphilly,Vulnerable Persons Resettlement Scheme,5
2016-07-01,2016,3,Wales,W06000015,Cardiff,Vulnerable Persons Resettlement Scheme,21
2016-07-01,2016,3,Wales,W06000010,Carmarthenshire,Vulnerable Persons Resettlement Scheme,10
2016-07-01,2016,3,Wales,W06000004,Denbighshire,Vulnerable Persons Resettlement Scheme,5
2016-07-01,2016,3,Wales,W06000002,Gwynedd,Vulnerable Persons Resettlement Scheme,12
2016-07-01,2016,3,Wales,W06000001,Isle of Anglesey,Vulnerable Persons Resettlement Scheme,4
2016-07-01,2016,3,Wales,W06000024,Merthyr Tydfil,Vulnerable Persons Resettlement Scheme,8
2016-07-01,2016,3,Wales,W06000021,Monmouthshire,Vulnerable Persons Resettlement Scheme,15
2016-07-01,2016,3,Wales,W06000012,Neath Port Talbot,Vulnerable Persons Resettlement Scheme,10
2016-07-01,2016,3,Wales,W06000022,Newport,Vulnerable Persons Resettlement Scheme,10
2016-07-01,2016,3,Wales,W06000023,Powys,Vulnerable Persons Resettlement Scheme,29
2016-07-01,2016,3,Wales,W06000016,Rhondda Cynon Taf,Vulnerable Persons Resettlement Scheme,11
2016-07-01,2016,3,Wales,W06000011,Swansea,Vulnerable Persons Resettlement Scheme,21
2016-07-01,2016,3,Wales,W06000020,Torfaen,Vulnerable Persons Resettlement Scheme,5
2016-07-01,2016,3,Wales,W06000014,Vale of Glamorgan,Vulnerable Persons Resettlement Scheme,10
2016-07-01,2016,3,Wales,W06000006,Wrexham,Vulnerable Persons Resettlement Scheme,6
2016-07-01,2016,3,West Midlands,E08000025,Birmingham,Vulnerable Persons Resettlement Scheme,4
2016-07-01,2016,3,West Midlands,E08000026,Coventry,Vulnerable Persons Resettlement Scheme,36
2016-07-01,2016,3,West Midlands,E07000195,Newcastle-under-Lyme,Vulnerable Persons Resettlement Scheme,10
2016-07-01,2016,3,West Midlands,E07000236,Redditch,Vulnerable Persons Resettlement Scheme,9
2016-07-01,2016,3,West Midlands,E06000051,Shropshire,Vulnerable Persons Resettlement Scheme,13
2016-07-01,2016,3,West Midlands,E07000197,Stafford,Vulnerable Persons Resettlement Scheme,3
2016-07-01,2016,3,West Midlands,E06000020,Telford and Wrekin,Vulnerable Persons Resettlement Scheme,5
2016-07-01,2016,3,West Midlands,E07000237,Worcester,Vulnerable Persons Resettlement Scheme,13
2016-07-01,2016,3,West Midlands,E07000239,Wyre Forest,Vulnerable Persons Resettlement Scheme,8
2016-07-01,2016,3,Yorkshire and The Humber,E08000016,Barnsley,Vulnerable Persons Resettlement Scheme,6
2016-07-01,2016,3,Yorkshire and The Humber,E08000032,Bradford,Vulnerable Persons Resettlement Scheme,30
2016-07-01,2016,3,Yorkshire and The Humber,E07000163,Craven,Vulnerable Persons Resettlement Scheme,14
2016-07-01,2016,3,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Vulnerable Persons Resettlement Scheme,5
2016-07-01,2016,3,Yorkshire and The Humber,E07000165,Harrogate,Vulnerable Persons Resettlement Scheme,9
2016-07-01,2016,3,Yorkshire and The Humber,E08000034,Kirklees,Vulnerable Persons Resettlement Scheme,12
2016-07-01,2016,3,Yorkshire and The Humber,E08000035,Leeds,Vulnerable Persons Resettlement Scheme,29
2016-07-01,2016,3,Yorkshire and The Humber,E06000012,North East Lincolnshire,Vulnerable Persons Resettlement Scheme,11
2016-07-01,2016,3,Yorkshire and The Humber,E07000169,Selby,Vulnerable Persons Resettlement Scheme,14
2016-07-01,2016,3,Yorkshire and The Humber,E08000019,Sheffield,Vulnerable Persons Resettlement Scheme,22
2016-07-01,2016,3,Yorkshire and The Humber,E08000036,Wakefield,Vulnerable Persons Resettlement Scheme,12
2016-07-01,2016,3,Yorkshire and The Humber,E06000014,York,Vulnerable Persons Resettlement Scheme,11
2016-10-01,2016,4,East Midlands,E07000034,Chesterfield,Vulnerable Persons Resettlement Scheme,12
2016-10-01,2016,4,East Midlands,E07000035,Derbyshire Dales,Vulnerable Persons Resettlement Scheme,10
2016-10-01,2016,4,East Midlands,E07000173,Gedling,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,East Midlands,E06000016,Leicester,Vulnerable Persons Resettlement Scheme,13
2016-10-01,2016,4,East Midlands,E07000133,Melton,Vulnerable Persons Resettlement Scheme,9
2016-10-01,2016,4,East Midlands,E07000175,Newark and Sherwood,Vulnerable Persons Resettlement Scheme,9
2016-10-01,2016,4,East Midlands,E07000134,North West Leicestershire,Vulnerable Persons Resettlement Scheme,10
2016-10-01,2016,4,East Midlands,E06000018,Nottingham,Vulnerable Persons Resettlement Scheme,10
2016-10-01,2016,4,East Midlands,E06000017,Rutland,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,East of England,E06000055,Bedford,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,East of England,E07000008,Cambridge,Vulnerable Persons Resettlement Scheme,11
2016-10-01,2016,4,East of England,E07000071,Colchester,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,East of England,E07000242,East Hertfordshire,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,East of England,E07000073,Harlow,Vulnerable Persons Resettlement Scheme,6
2016-10-01,2016,4,East of England,E07000098,Hertsmere,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,East of England,E07000202,Ipswich,Vulnerable Persons Resettlement Scheme,10
2016-10-01,2016,4,London,E09000003,Barnet,Vulnerable Persons Resettlement Scheme,6
2016-10-01,2016,4,London,E09000007,Camden,Vulnerable Persons Resettlement Scheme,24
2016-10-01,2016,4,London,E09000012,Hackney,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,London,E09000019,Islington,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,London,E09000022,Lambeth,Vulnerable Children Resettlement Scheme,9
2016-10-01,2016,4,London,E09000022,Lambeth,Vulnerable Persons Resettlement Scheme,6
2016-10-01,2016,4,London,E09000027,Richmond upon Thames,Vulnerable Persons Resettlement Scheme,12
2016-10-01,2016,4,London,E09000032,Wandsworth,Vulnerable Persons Resettlement Scheme,3
2016-10-01,2016,4,North East,E06000047,County Durham,Vulnerable Persons Resettlement Scheme,28
2016-10-01,2016,4,North East,E06000005,Darlington,Vulnerable Persons Resettlement Scheme,26
2016-10-01,2016,4,North East,E08000037,Gateshead,Vulnerable Persons Resettlement Scheme,32
2016-10-01,2016,4,North East,E06000001,Hartlepool,Vulnerable Persons Resettlement Scheme,20
2016-10-01,2016,4,North East,E08000021,Newcastle upon Tyne,Vulnerable Persons Resettlement Scheme,24
2016-10-01,2016,4,North East,E06000057,Northumberland,Vulnerable Persons Resettlement Scheme,20
2016-10-01,2016,4,North West,E06000050,Cheshire West and Chester,Vulnerable Persons Resettlement Scheme,14
2016-10-01,2016,4,North West,E08000012,Liverpool,Vulnerable Persons Resettlement Scheme,19
2016-10-01,2016,4,North West,E07000122,Pendle,Vulnerable Persons Resettlement Scheme,8
2016-10-01,2016,4,North West,E08000009,Trafford,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,Northern Ireland,N09000011,Ards and North Down,Vulnerable Persons Resettlement Scheme,12
2016-10-01,2016,4,Northern Ireland,N09000002,"Armagh City, Banbridge and Craigavon",Vulnerable Persons Resettlement Scheme,13
2016-10-01,2016,4,Northern Ireland,N09000003,Belfast,Vulnerable Persons Resettlement Scheme,51
2016-10-01,2016,4,Northern Ireland,N09000007,Lisburn and Castlereagh,Vulnerable Persons Resettlement Scheme,34
2016-10-01,2016,4,Northern Ireland,N09000010,"Newry, Mourne and Down",Vulnerable Persons Resettlement Scheme,29
2016-10-01,2016,4,Scotland,S12000033,Aberdeen City,Vulnerable Persons Resettlement Scheme,22
2016-10-01,2016,4,Scotland,S12000034,Aberdeenshire,Vulnerable Persons Resettlement Scheme,19
2016-10-01,2016,4,Scotland,S12000035,Argyll and Bute,Vulnerable Persons Resettlement Scheme,8
2016-10-01,2016,4,Scotland,S12000011,East Renfrewshire,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,Scotland,S12000015,Fife,Vulnerable Persons Resettlement Scheme,1
2016-10-01,2016,4,Scotland,S12000046,Glasgow City,Vulnerable Persons Resettlement Scheme,34
2016-10-01,2016,4,Scotland,S12000018,Inverclyde,Vulnerable Persons Resettlement Scheme,12
2016-10-01,2016,4,Scotland,S12000021,North Ayrshire,Vulnerable Persons Resettlement Scheme,14
2016-10-01,2016,4,Scotland,S12000038,Renfrewshire,Vulnerable Persons Resettlement Scheme,3
2016-10-01,2016,4,Scotland,S12000026,Scottish Borders,Vulnerable Persons Resettlement Scheme,10
2016-10-01,2016,4,Scotland,S12000028,South Ayrshire,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,Scotland,S12000029,South Lanarkshire,Vulnerable Persons Resettlement Scheme,10
2016-10-01,2016,4,Scotland,S12000030,Stirling,Vulnerable Persons Resettlement Scheme,6
2016-10-01,2016,4,South East,E07000105,Ashford,Vulnerable Persons Resettlement Scheme,15
2016-10-01,2016,4,South East,E06000043,Brighton and Hove,Vulnerable Persons Resettlement Scheme,6
2016-10-01,2016,4,South East,E07000225,Chichester,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,South East,E07000086,Eastleigh,Vulnerable Persons Resettlement Scheme,2
2016-10-01,2016,4,South East,E07000209,Guildford,Vulnerable Persons Resettlement Scheme,11
2016-10-01,2016,4,South East,E07000062,Hastings,Vulnerable Persons Resettlement Scheme,10
2016-10-01,2016,4,South East,E07000063,Lewes,Vulnerable Persons Resettlement Scheme,7
2016-10-01,2016,4,South East,E07000228,Mid Sussex,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,South East,E07000210,Mole Valley,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,South East,E07000091,New Forest,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,South East,E07000178,Oxford,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,South East,E06000039,Slough,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,South East,E07000116,Tunbridge Wells,Vulnerable Persons Resettlement Scheme,8
2016-10-01,2016,4,South East,E07000180,Vale of White Horse,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,South East,E07000065,Wealden,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,South East,E06000040,Windsor and Maidenhead,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,South East,E06000041,Wokingham,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,South West,E06000023,"Bristol, City of",Vulnerable Persons Resettlement Scheme,12
2016-10-01,2016,4,South West,E06000052,Cornwall,Vulnerable Persons Resettlement Scheme,8
2016-10-01,2016,4,South West,E07000081,Gloucester,Vulnerable Persons Resettlement Scheme,6
2016-10-01,2016,4,South West,E06000024,North Somerset,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,South West,E06000026,Plymouth,Vulnerable Persons Resettlement Scheme,13
2016-10-01,2016,4,South West,E06000025,South Gloucestershire,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,South West,E07000044,South Hams,Vulnerable Persons Resettlement Scheme,13
2016-10-01,2016,4,South West,E07000082,Stroud,Vulnerable Persons Resettlement Scheme,4
2016-10-01,2016,4,South West,E07000190,Taunton Deane,Vulnerable Persons Resettlement Scheme,9
2016-10-01,2016,4,South West,E07000053,Weymouth and Portland,Vulnerable Persons Resettlement Scheme,9
2016-10-01,2016,4,South West,E06000054,Wiltshire,Vulnerable Persons Resettlement Scheme,21
2016-10-01,2016,4,Wales,W06000019,Blaenau Gwent,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,Wales,W06000013,Bridgend,Vulnerable Persons Resettlement Scheme,6
2016-10-01,2016,4,Wales,W06000015,Cardiff,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,Wales,W06000010,Carmarthenshire,Vulnerable Persons Resettlement Scheme,18
2016-10-01,2016,4,Wales,W06000008,Ceredigion,Vulnerable Persons Resettlement Scheme,12
2016-10-01,2016,4,Wales,W06000003,Conwy,Vulnerable Persons Resettlement Scheme,3
2016-10-01,2016,4,Wales,W06000005,Flintshire,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,Wales,W06000012,Neath Port Talbot,Vulnerable Persons Resettlement Scheme,15
2016-10-01,2016,4,Wales,W06000023,Powys,Vulnerable Persons Resettlement Scheme,15
2016-10-01,2016,4,Wales,W06000016,Rhondda Cynon Taf,Vulnerable Children Resettlement Scheme,3
2016-10-01,2016,4,Wales,W06000016,Rhondda Cynon Taf,Vulnerable Persons Resettlement Scheme,5
2016-10-01,2016,4,Wales,W06000011,Swansea,Vulnerable Children Resettlement Scheme,7
2016-10-01,2016,4,Wales,W06000006,Wrexham,Vulnerable Persons Resettlement Scheme,14
2016-10-01,2016,4,West Midlands,E07000192,Cannock Chase,Vulnerable Persons Resettlement Scheme,10
2016-10-01,2016,4,West Midlands,E08000026,Coventry,Vulnerable Children Resettlement Scheme,6
2016-10-01,2016,4,West Midlands,E08000026,Coventry,Vulnerable Persons Resettlement Scheme,31
2016-10-01,2016,4,West Midlands,E06000019,"Herefordshire, County of",Vulnerable Persons Resettlement Scheme,20
2016-10-01,2016,4,West Midlands,E07000219,Nuneaton and Bedworth,Vulnerable Persons Resettlement Scheme,9
2016-10-01,2016,4,West Midlands,E07000220,Rugby,Vulnerable Persons Resettlement Scheme,8
2016-10-01,2016,4,West Midlands,E06000051,Shropshire,Vulnerable Persons Resettlement Scheme,21
2016-10-01,2016,4,West Midlands,E07000221,Stratford-on-Avon,Vulnerable Persons Resettlement Scheme,11
2016-10-01,2016,4,West Midlands,E07000239,Wyre Forest,Vulnerable Persons Resettlement Scheme,9
2016-10-01,2016,4,Yorkshire and The Humber,E08000032,Bradford,Vulnerable Persons Resettlement Scheme,20
2016-10-01,2016,4,Yorkshire and The Humber,E08000033,Calderdale,Vulnerable Persons Resettlement Scheme,12
2016-10-01,2016,4,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Vulnerable Persons Resettlement Scheme,21
2016-10-01,2016,4,Yorkshire and The Humber,E07000165,Harrogate,Vulnerable Persons Resettlement Scheme,28
2016-10-01,2016,4,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",Vulnerable Persons Resettlement Scheme,6
2016-10-01,2016,4,Yorkshire and The Humber,E08000034,Kirklees,Vulnerable Persons Resettlement Scheme,21
2016-10-01,2016,4,Yorkshire and The Humber,E08000035,Leeds,Vulnerable Children Resettlement Scheme,6
2016-10-01,2016,4,Yorkshire and The Humber,E08000035,Leeds,Vulnerable Persons Resettlement Scheme,17
2016-10-01,2016,4,Yorkshire and The Humber,E06000013,North Lincolnshire,Vulnerable Persons Resettlement Scheme,12
2016-10-01,2016,4,Yorkshire and The Humber,E08000018,Rotherham,Vulnerable Persons Resettlement Scheme,10
2016-10-01,2016,4,Yorkshire and The Humber,E07000169,Selby,Vulnerable Persons Resettlement Scheme,8
2016-10-01,2016,4,Yorkshire and The Humber,E08000019,Sheffield,Vulnerable Persons Resettlement Scheme,26
2016-10-01,2016,4,Yorkshire and The Humber,E08000036,Wakefield,Vulnerable Persons Resettlement Scheme,10
2017-01-01,2017,1,East Midlands,E07000170,Ashfield,Vulnerable Persons Resettlement Scheme,12
2017-01-01,2017,1,East Midlands,E07000129,Blaby,Vulnerable Persons Resettlement Scheme,4
2017-01-01,2017,1,East Midlands,E07000034,Chesterfield,Vulnerable Children Resettlement Scheme,1
2017-01-01,2017,1,East Midlands,E07000034,Chesterfield,Vulnerable Persons Resettlement Scheme,6
2017-01-01,2017,1,East Midlands,E07000035,Derbyshire Dales,Vulnerable Persons Resettlement Scheme,4
2017-01-01,2017,1,East Midlands,E07000037,High Peak,Vulnerable Persons Resettlement Scheme,4
2017-01-01,2017,1,East Midlands,E06000016,Leicester,Vulnerable Persons Resettlement Scheme,13
2017-01-01,2017,1,East Midlands,E07000175,Newark and Sherwood,Vulnerable Persons Resettlement Scheme,10
2017-01-01,2017,1,East Midlands,E07000154,Northampton,Vulnerable Persons Resettlement Scheme,1
2017-01-01,2017,1,East Midlands,E06000018,Nottingham,Vulnerable Persons Resettlement Scheme,4
2017-01-01,2017,1,East Midlands,E07000176,Rushcliffe,Vulnerable Children Resettlement Scheme,3
2017-01-01,2017,1,East Midlands,E07000176,Rushcliffe,Vulnerable Persons Resettlement Scheme,5
2017-01-01,2017,1,East Midlands,E07000039,South Derbyshire,Vulnerable Persons Resettlement Scheme,8
2017-01-01,2017,1,East of England,E07000008,Cambridge,Vulnerable Children Resettlement Scheme,3
2017-01-01,2017,1,East of England,E07000008,Cambridge,Vulnerable Persons Resettlement Scheme,8
2017-01-01,2017,1,East of England,E06000056,Central Bedfordshire,Vulnerable Persons Resettlement Scheme,12
2017-01-01,2017,1,East of England,E07000096,Dacorum,Vulnerable Persons Resettlement Scheme,6
2017-01-01,2017,1,East of England,E07000202,Ipswich,Vulnerable Persons Resettlement Scheme,11
2017-01-01,2017,1,East of England,E07000148,Norwich,Vulnerable Persons Resettlement Scheme,24
2017-01-01,2017,1,East of England,E07000240,St Albans,Vulnerable Persons Resettlement Scheme,8
